ID,Profit99,Online99,Age99,Inc99,Tenure99
20384,263,0,4,9,7.75
20385,532,0,3,9,5.58
20386,447,0,7,9,14.91
20387,7,0,3,2,0.83
20388,221,0,5,7,22.66
20389,-67,0,3,5,1.83
20390,-53,0,5,6,5.5
20391,-187,0,4,7,22.41
20392,838,0,4,4,5.66
20393,-1,0,4,8,6.91
20394,126,1,3,6,6.66
20395,98,0,2,6,6.91
20396,143,0,6,6,28.41
20397,-1,0,3,6,1.5
20398,-3,0,4,6,2.41
20399,366,0,3,9,5.5
20400,299,0,3,6,16.75
20401,-34,0,1,1,1.41
20402,-69,0,4,6,26.66
20403,-58,0,5,6,9.75
20404,93,0,3,9,16.58
20405,394,0,4,5,6.83
20406,-87,1,2,4,4
20407,-1,0,3,4,7.66
20408,231,1,3,6,8.66
20409,-49,0,4,3,21.16
20410,369,0,6,2,21.91
20411,-42,1,5,9,7.75
20412,-25,0,3,6,0.58
20413,81,0,3,6,15.5
20414,63,0,3,5,9.16
20415,151,0,7,6,10.08
20416,568,1,5,9,5.16
20417,-131,1,2,5,15.91
20418,25,0,2,1,17.75
20419,-29,0,3,3,8
20420,538,1,3,7,18
20421,168,0,3,6,10.75
20422,326,1,7,3,22.08
20423,-162,0,4,3,10.66
20424,-14,0,4,6,5.58
20425,-39,0,3,1,1.5
20426,-8,1,1,4,0.41
20427,282,0,5,6,22
20428,-53,0,5,7,14.58
20429,870,0,7,7,32.33
20430,142,0,4,6,2.5
20431,-64,0,3,4,4
20432,69,1,7,9,7.08
20433,-2,1,3,6,1.5
20434,12,0,2,6,4.91
20435,70,0,5,6,5.5
20436,-32,0,5,4,0.83
20437,-13,0,3,7,4.41
20438,1858,1,5,7,2.75
20439,-46,1,4,9,11.08
20440,-65,0,5,6,23.08
20441,18,0,5,3,7.08
20442,377,0,6,8,8.83
20443,-46,0,1,1,20.58
20444,-55,0,4,6,18.41
20445,381,0,3,7,25
20446,-29,0,4,2,4.5
20447,-33,0,6,9,20.75
20448,58,0,6,3,0.16
20449,-76,0,4,7,35.5
20450,318,1,6,9,2.58
20451,343,0,4,7,18.5
20452,-208,0,5,7,9
20453,164,0,3,8,8.25
20454,-99,0,2,6,7.75
20455,23,0,5,7,17.91
20456,20,0,4,2,19.33
20457,-15,1,2,6,0.83
20458,-24,0,3,4,12.5
20459,-138,0,6,6,23.91
20460,-19,0,6,4,30.08
20461,677,0,7,4,5.41
20462,776,0,5,6,9.33
20463,1,1,2,6,4.83
20464,-3,0,3,2,2.41
20465,328,0,3,6,3.5
20466,-76,0,6,3,5.66
20467,9,0,2,9,5.33
20468,-37,1,4,6,6
20469,451,0,5,7,5.75
20470,894,0,4,7,8.5
20471,-62,0,5,1,6.83
20472,-44,0,4,6,25
20473,275,0,7,8,11.5
20474,-135,0,4,9,24.91
20475,40,0,4,6,13.5
20476,-49,0,7,1,5
20477,-109,1,3,6,8.83
20478,1402,0,4,2,8.08
20479,58,0,3,7,4.25
20480,0,0,7,9,11.58
20481,-24,0,4,1,27.33
20482,-139,0,5,5,19.91
20483,-162,1,3,9,15.33
20484,46,0,6,3,28
20485,375,0,2,5,3.41
20486,221,0,6,3,6.66
20487,128,0,4,3,9.16
20488,131,0,3,7,7.83
20489,139,0,7,9,29.08
20490,292,0,6,9,22.08
20491,377,0,5,6,12.33
20492,32,0,4,4,5
20493,212,0,4,3,5.91
20494,60,0,6,4,19.66
20495,-26,0,4,1,3.08
20496,-21,1,4,5,11
20497,-72,0,4,7,20.33
20498,-141,1,3,8,4.41
20499,-15,0,7,9,19.16
20500,572,0,3,6,16.33
20501,254,0,2,7,10.5
20502,1252,0,4,5,30.08
20503,95,1,7,6,28
20504,-38,0,3,3,4.25
20505,-115,0,2,2,22.58
20506,-127,0,2,5,5.08
20507,-5,0,5,9,5.41
20508,-13,0,3,5,14.91
20509,-70,0,3,6,13
20510,502,0,5,9,10.58
20511,7,0,3,1,11.41
20512,30,0,4,4,16.33
20513,4,1,3,2,12.58
20514,-41,0,3,2,3.75
20515,443,0,7,3,5.83
20516,450,0,3,7,3.08
20517,18,0,4,3,3.5
20518,-31,0,7,7,25.08
20519,-121,0,4,4,26.25
20520,108,0,1,8,2.91
20521,-156,0,5,7,23.25
20522,252,1,3,9,3.66
20523,173,0,4,9,10.41
20524,-15,0,5,6,31.83
20525,48,1,2,6,2.25
20526,-83,0,5,5,14
20527,-63,1,5,9,12.58
20528,-114,0,3,4,8.25
20529,284,0,7,1,9.91
20530,-104,0,2,2,3.33
20531,13,0,4,9,14.66
20532,143,0,2,4,9.58
20533,-135,0,3,4,6.41
20534,-71,1,2,4,11.41
20535,-73,0,2,6,0.25
20536,-9,0,7,6,13.08
20537,0,0,4,8,9.66
20538,-15,0,6,6,18.08
20539,525,0,2,4,10.5
20540,-50,0,2,7,6
20541,115,0,4,6,27.41
20542,-106,0,3,4,21.16
20543,41,0,2,1,4.58
20544,-1,0,3,8,6.75
20545,-27,1,3,5,27.58
20546,119,0,4,6,10.58
20547,368,0,6,6,10.5
20548,-186,1,7,2,10.41
20549,699,0,4,7,24.41
20550,-84,0,3,1,6.5
20551,599,1,5,8,3.33
20552,-40,0,3,9,5.83
20553,-57,0,7,4,28.33
20554,453,0,3,9,15.66
20555,-60,0,4,7,6.25
20556,-30,0,4,3,0.83
20557,-67,0,3,6,7.33
20558,-28,1,7,6,17.75
20559,3,0,5,9,11.5
20560,349,0,4,6,14.5
20561,-23,0,4,6,6.91
20562,-1,0,4,6,2
20563,-84,0,2,6,7.58
20564,-27,0,4,5,2.91
20565,396,0,3,3,3.25
20566,106,0,7,4,1.25
20567,4,0,7,5,1.5
20568,92,0,5,1,7.91
20569,-93,0,2,8,6.41
20570,-76,0,3,4,11.5
20571,-29,0,2,6,6.58
20572,-2,0,2,1,2.58
20573,255,0,7,3,29.91
20574,-2,0,4,6,1
20575,-68,0,7,4,7.91
20576,88,0,4,8,4.75
20577,1318,1,4,9,15.58
20578,725,0,2,9,8.08
20579,616,0,2,1,2.5
20580,-49,0,4,6,5.75
20581,201,0,4,9,18.41
20582,-2,0,3,9,4.83
20583,-31,0,2,1,7.5
20584,-74,0,4,8,6.58
20585,-3,0,3,3,9.91
20586,107,0,6,6,16
20587,-13,0,4,7,14.08
20588,39,0,7,1,7
20589,44,0,7,6,7.41
20590,-7,0,4,7,17.83
20591,730,1,4,6,22.66
20592,303,0,5,4,11.66
20593,117,0,5,8,6.41
20594,42,0,1,6,6.41
20595,-82,0,3,3,5
20596,91,0,3,9,7.58
20597,54,0,6,9,28.16
20598,10,0,3,6,0.33
20599,892,0,4,5,1.5
20600,-46,0,4,3,0.91
20601,208,0,4,6,14.41
20602,22,0,4,8,25.33
20603,-28,0,4,7,23.33
20604,-31,0,2,3,3.66
20605,733,0,5,6,7.5
20606,-89,0,5,6,19.66
20607,308,0,5,2,36
20608,980,0,3,5,16.58
20609,-58,0,7,3,5.33
20610,26,0,5,9,17.08
20611,310,0,4,6,31.66
20612,-90,0,3,7,1.83
20613,120,0,3,4,4.58
20614,320,0,7,9,29.58
20615,-55,0,4,9,1.08
20616,-18,0,3,6,3.66
20617,92,0,4,7,16.5
20618,-32,0,3,6,6.16
20619,-88,1,2,6,10.66
20620,-28,0,3,6,8.25
20621,-37,0,1,3,4.58
20622,-188,0,5,4,2.58
20623,31,0,7,6,9.33
20624,-82,0,2,3,7.33
20625,-118,1,4,8,5.66
20626,833,0,6,4,24
20627,-94,0,2,8,9.91
20628,-22,0,7,4,30.08
20629,88,0,4,9,8.5
20630,118,0,2,7,18.5
20631,105,0,5,6,1.58
20632,82,0,5,8,9.5
20633,-17,0,2,6,7.41
20634,848,0,5,9,10.33
20635,6,0,4,7,13.75
20636,-44,0,2,6,5.58
20637,-15,0,5,8,19.91
20638,63,0,7,2,18
20639,197,0,2,6,9.66
20640,-80,0,5,7,15.66
20641,-8,0,2,8,4.58
20642,100,0,4,8,4.75
20643,17,0,2,3,6.91
20644,-29,0,4,6,6.33
20645,-4,0,3,4,3.08
20646,587,0,4,6,11.58
20647,118,0,3,6,6.25
20648,249,0,4,9,7.75
20649,-90,0,5,8,15.66
20650,58,0,6,4,12.83
20651,546,0,4,9,21.08
20652,-87,0,7,4,33.25
20653,701,0,2,6,1.66
20654,-2,0,2,6,6.5
20655,-18,0,3,6,2.66
20656,516,0,5,5,3.83
20657,-141,0,6,4,6.75
20658,-89,0,6,1,3.66
20659,40,0,7,4,3.83
20660,42,0,7,8,13.75
20661,79,0,3,3,15.83
20662,24,0,4,6,1.66
20663,765,0,5,9,8.83
20664,-11,0,2,6,5.41
20665,57,1,3,9,8.33
20666,111,0,4,6,9.08
20667,313,0,1,4,2
20668,-73,0,2,6,3.83
20669,16,0,1,6,2.25
20670,107,0,1,1,4.83
20671,-3,0,4,1,1.16
20672,48,0,4,6,24.08
20673,1255,0,4,9,7.91
20674,-118,0,3,4,6.83
20675,33,0,4,5,0.91
20676,126,0,6,8,9.75
20677,-34,0,4,4,3.5
20678,58,0,4,2,6.16
20679,-116,0,4,5,8.58
20680,93,1,5,1,28.83
20681,-57,0,7,4,8.16
20682,219,0,3,5,1.08
20683,66,0,3,9,7.75
20684,1,0,1,1,4
20685,983,0,4,9,3.66
20686,239,0,3,9,1.75
20687,47,0,4,7,6.66
20688,-2,0,3,6,11.83
20689,157,0,3,6,10.5
20690,509,0,4,6,2.75
20691,-47,0,7,4,25.66
20692,-51,1,2,3,2.91
20693,304,0,3,8,19.41
20694,161,0,4,8,37.91
20695,-39,0,3,4,21.25
20696,16,0,7,2,6.33
20697,-9,0,6,5,18.66
20698,819,0,3,5,17.08
20699,277,0,5,4,31.33
20700,-65,0,3,6,7.25
20701,59,0,6,3,9.16
20702,333,0,3,7,7
20703,75,0,7,1,0.66
20704,-39,0,6,3,11
20705,302,0,7,6,16.58
20706,-41,0,2,3,2.41
20707,193,0,3,3,3
20708,-30,0,2,3,2
20709,203,0,2,4,4.58
20710,-56,0,4,5,17.66
20711,-48,0,2,7,2.33
20712,183,0,3,6,8.91
20713,-26,0,3,9,17.66
20714,-2,0,4,6,2
20715,-4,0,3,3,4.33
20716,-3,0,5,6,2.75
20717,-16,1,2,2,1.5
20718,79,0,4,3,20.75
20719,-2,0,4,4,7.16
20720,338,0,3,6,2.83
20721,670,0,3,6,14.58
20722,-26,0,2,4,1
20723,-5,1,2,5,1.75
20724,500,0,4,6,3.91
20725,121,0,2,5,11.5
20726,54,1,2,2,5.25
20727,479,0,6,1,22.91
20728,216,0,4,1,4.5
20729,2,0,4,9,1.25
20730,-47,0,2,3,6.16
20731,16,0,2,7,6.5
20732,210,0,4,6,13.41
20733,164,0,3,6,5.33
20734,-45,0,3,1,7.25
20735,249,0,5,8,19.16
20736,63,0,6,6,13.33
20737,319,1,4,4,1.25
20738,362,0,5,6,27
20739,-110,1,4,5,22.83
20740,-77,0,2,4,10.5
20741,-41,0,2,5,3.5
20742,-47,0,4,3,7.25
20743,482,0,7,6,24.66
20744,586,0,3,3,9.66
20745,177,0,4,1,10.5
20746,603,0,5,9,10.5
20747,72,0,7,2,21.66
20748,1696,0,3,9,2.66
20749,317,0,3,4,13.41
20750,-27,0,2,7,8.16
20751,980,1,4,7,22.41
20752,-41,0,5,7,5.75
20753,50,0,7,9,35.58
20754,-116,0,4,7,6.66
20755,1131,0,3,6,8.33
20756,-80,0,4,9,21.33
20757,362,0,2,3,8.33
20758,372,0,6,9,24.41
20759,-125,0,4,7,9
20760,416,0,5,8,12.58
20761,-23,0,5,6,19.5
20762,0,0,7,6,2.5
20763,80,0,4,6,20.75
20764,532,0,7,6,24.91
20765,403,0,4,2,16
20766,725,0,6,6,29
20767,16,0,7,2,22.66
20768,-17,0,3,3,2.33
20769,153,1,3,9,7.33
20770,122,0,2,4,2.66
20771,48,0,4,5,30.08
20772,-36,0,3,6,24.08
20773,5,0,3,5,3
20774,101,0,3,6,5.5
20775,127,0,7,7,22.08
20776,6,0,3,9,8
20777,56,0,3,1,4.25
20778,390,0,3,6,14.75
20779,-24,1,4,6,19.16
20780,-18,0,3,1,0.33
20781,65,0,2,9,7.75
20782,37,0,5,6,23.75
20783,-29,1,3,1,1.5
20784,58,0,2,6,4.75
20785,16,0,4,3,0.5
20786,70,0,3,9,15.41
20787,-27,0,5,5,2
20788,-58,0,2,9,6.5
20789,-34,0,6,6,3.25
20790,-205,0,5,6,15.33
20791,-31,0,4,5,14.25
20792,-38,0,6,7,24.91
20793,111,0,5,9,6.33
20794,34,0,6,6,29.25
20795,1964,0,5,6,23.66
20796,-1,0,2,2,0.16
20797,-36,0,5,8,1.41
20798,211,1,2,5,10.41
20799,25,0,2,1,0.33
20800,10,0,4,4,7.16
20801,-23,1,4,7,1.58
20802,-16,1,4,9,2.41
20803,82,0,3,9,2.16
20804,24,0,4,4,4.91
20805,28,0,3,7,10.58
20806,-9,0,2,3,6.75
20807,11,0,3,7,16.33
20808,-3,0,3,6,17.16
20809,314,0,5,6,7.41
20810,-38,1,1,6,3.41
20811,5,1,3,3,5.33
20812,222,0,6,4,33.91
20813,43,0,2,3,2.08
20814,-9,0,4,7,0.33
20815,-33,0,4,6,12.91
20816,318,0,3,4,2.58
20817,3,0,6,7,15.83
20818,-131,0,6,3,6.66
20819,37,0,4,9,13.33
20820,-148,0,7,3,22.08
20821,71,0,2,6,6.5
20822,171,0,2,8,4.16
20823,465,0,5,5,9.5
20824,-36,0,2,3,17.41
20825,-21,0,3,6,24.08
20826,-12,0,3,6,1.91
20827,-134,1,2,7,4.33
20828,91,0,3,6,5.08
20829,-14,0,4,7,5.08
20830,97,1,5,6,12.08
20831,-47,0,3,1,0.83
20832,122,0,5,3,9.33
20833,-130,0,5,4,0.75
20834,-5,0,3,4,4.66
20835,-69,0,1,5,6.83
20836,1309,0,6,4,21.25
20837,-63,0,5,5,10.75
20838,-157,1,2,5,5.91
20839,-56,0,5,5,28
20840,110,0,2,3,2.75
20841,484,0,5,9,4.5
20842,116,0,4,6,10.08
20843,114,0,3,6,2.91
20844,134,0,7,6,14.33
20845,-52,0,4,1,2.25
20846,-24,1,4,5,4.16
20847,104,0,4,6,2.75
20848,209,0,3,9,15.25
20849,-6,0,3,1,0.5
20850,-78,0,5,5,8.08
20851,321,0,7,4,6
20852,-86,1,2,9,15.66
20853,-7,0,3,7,14.83
20854,284,0,2,4,4.75
20855,75,0,3,9,7.16
20856,-60,0,7,6,13.75
20857,-26,0,4,5,20.25
20858,-127,0,7,3,22.83
20859,690,0,4,1,3.83
20860,812,0,4,6,6.66
20861,432,0,5,8,30.08
20862,-18,0,1,5,0.16
20863,-27,1,2,5,6.41
20864,10,0,2,4,0.83
20865,35,0,6,2,26.58
20866,2,0,7,1,12.25
20867,142,0,6,3,10.33
20868,743,0,5,9,9.91
20869,331,0,6,4,17.5
20870,1,1,4,8,7.33
20871,12,0,2,4,2.66
20872,186,0,3,6,6.33
20873,-143,0,4,9,29.5
20874,1049,0,3,8,10.66
20875,-161,1,5,5,20.66
20876,225,0,5,6,2.25
20877,-3,0,3,4,4.91
20878,96,0,3,4,3.66
20879,35,1,7,8,6.66
20880,80,0,2,5,17.16
20881,-45,1,2,3,2.58
20882,254,0,3,1,2
20883,29,1,3,6,3.16
20884,471,0,5,7,12.08
20885,-17,0,2,6,7.33
20886,-132,0,6,6,10.83
20887,-3,1,2,7,4.75
20888,-162,0,7,4,18
20889,-203,0,3,6,0.83
20890,-118,1,2,6,4.75
20891,1696,0,7,3,0.83
20892,16,0,4,9,14
20893,16,0,6,9,7.58
20894,-12,0,7,4,13.83
20895,-19,0,4,8,0.41
20896,-71,1,3,3,2
20897,261,1,4,9,3
20898,-16,0,7,3,17.16
20899,-111,0,7,2,27.91
20900,55,0,3,6,8.16
20901,181,0,3,6,1.91
20902,-96,0,3,6,5.75
20903,177,0,3,5,4.33
20904,-36,1,4,6,0.91
20905,169,0,5,6,4
20906,187,0,2,3,12.5
20907,-127,0,4,5,30.08
20908,-138,0,7,2,33.83
20909,-8,0,4,6,4.91
20910,11,0,4,6,15.5
20911,203,1,4,6,8.16
20912,-83,0,4,5,15.33
20913,119,0,3,6,11.16
20914,-25,1,3,4,4.33
20915,-6,0,7,6,0.75
20916,271,0,7,3,10.75
20917,1019,0,4,9,17.58
20918,-26,0,4,8,7.08
20919,5,0,7,1,7.16
20920,-57,0,4,5,11.91
20921,13,0,2,3,5.16
20922,-45,0,3,6,5.83
20923,343,1,3,4,11.25
20924,74,0,5,5,5.41
20925,49,0,1,3,0.41
20926,68,0,3,1,11
20927,1,0,4,6,10.33
20928,-68,0,2,7,5.5
20929,-6,1,2,5,1.75
20930,-54,0,7,6,6.58
20931,71,0,7,9,26.75
20932,107,0,4,7,12.25
20933,-4,0,3,1,1.33
20934,49,0,3,1,13.91
20935,-97,0,2,1,3.91
20936,412,0,3,4,9.91
20937,-51,0,6,6,22.83
20938,523,1,3,6,17.66
20939,236,0,3,9,3.66
20940,-16,0,2,7,3
20941,-50,1,2,6,10.75
20942,489,0,5,5,35.41
20943,101,0,3,6,21
20944,-136,0,3,8,10.5
20945,120,0,6,6,0.33
20946,-122,0,2,9,4.5
20947,-7,0,4,8,13
20948,234,0,3,9,8.5
20949,29,0,7,7,5.41
20950,386,0,6,3,20.41
20951,88,0,6,9,14.5
20952,19,0,2,6,7.58
20953,-14,0,4,3,6.33
20954,-122,1,3,6,9.08
20955,-3,0,1,1,2.33
20956,344,0,5,7,6.16
20957,1,1,6,8,4.25
20958,124,0,5,4,17.5
20959,95,0,4,2,10.83
20960,25,0,3,9,8.41
20961,392,0,4,5,17.66
20962,-19,0,4,4,1.33
20963,597,0,6,1,14.58
20964,-78,0,3,5,7.41
20965,66,0,4,8,17.75
20966,1208,0,5,7,4.75
20967,-73,1,2,4,7.5
20968,52,0,1,6,5.16
20969,0,0,5,8,2.41
20970,22,0,6,3,20.5
20971,-99,0,1,1,3.91
20972,119,0,6,7,22.16
20973,426,0,4,7,15.91
20974,229,0,5,7,18.58
20975,136,0,4,6,19.66
20976,-30,0,2,1,1
20977,-64,1,3,9,11.5
20978,917,0,6,4,15.75
20979,286,0,6,5,15.25
20980,48,0,4,5,27
20981,-1,0,2,7,1.41
20982,-35,1,4,7,2
20983,863,0,4,8,11.41
20984,-18,0,5,6,3.91
20985,106,0,3,5,2.75
20986,500,0,7,4,22.33
20987,1,0,2,8,0.33
20988,55,0,2,5,12
20989,78,0,7,2,9.25
20990,85,0,2,9,8.58
20991,-85,0,3,5,5.83
20992,-155,0,5,4,3.08
20993,275,0,5,2,24.33
20994,-113,0,2,6,6.66
20995,139,1,2,4,5.08
20996,-217,1,1,7,13.5
20997,-120,1,3,6,16.5
20998,-22,0,1,1,1.5
20999,417,1,7,5,10.41
21000,23,1,2,2,1.08
21001,-28,1,2,3,5.08
21002,-8,1,3,7,7.5
21003,331,0,5,4,15.58
21004,175,0,4,9,17.25
21005,2,0,5,9,32.25
21006,696,0,4,7,9.5
21007,210,0,1,3,3.41
21008,-29,0,7,8,5.58
21009,101,1,2,9,9
21010,1338,0,7,4,21.33
21011,605,0,4,7,8.25
21012,84,0,4,5,21.75
21013,53,0,5,4,3.66
21014,-27,0,6,5,10
21015,-22,0,4,5,26.58
21016,-24,0,4,3,2.66
21017,-14,0,6,5,6.25
21018,41,0,3,5,6.16
21019,493,0,4,5,0.66
21020,979,0,3,9,4.33
21021,14,0,4,3,3.41
21022,-34,0,7,7,34
21023,430,0,5,9,14.25
21024,313,0,4,5,4.33
21025,37,0,4,6,7.16
21026,115,0,3,3,5.83
21027,921,0,4,1,20.41
21028,103,0,2,1,6.66
21029,-4,0,7,1,6.58
21030,-9,0,2,1,2.83
21031,292,0,2,7,1.25
21032,-190,0,6,4,13.41
21033,1021,0,3,7,3.58
21034,-2,0,4,7,3.66
21035,200,0,7,3,11.5
21036,421,0,3,7,9.25
21037,-24,0,3,4,5.41
21038,13,0,4,9,5.33
21039,85,1,4,7,28.5
21040,11,0,4,7,11.83
21041,-67,0,6,4,0.5
21042,-50,0,2,5,6.66
21043,117,1,3,6,8.91
21044,310,0,6,9,9.08
21045,-38,0,2,6,9.08
21046,43,0,7,3,11.83
21047,295,0,2,9,3.33
21048,-30,1,6,4,34
21049,-29,0,3,6,6.5
21050,141,0,7,1,8.41
21051,-191,0,3,7,13.25
21052,160,0,4,6,5.83
21053,104,0,7,2,12.33
21054,150,0,5,6,28
21055,12,0,3,7,17.41
21056,41,0,7,5,7
21057,-61,0,5,2,0.75
21058,-129,0,4,6,6.08
21059,856,0,6,9,24.08
21060,10,0,5,7,17.83
21061,495,0,3,9,4.66
21062,122,0,6,5,16.91
21063,458,0,5,9,22.66
21064,408,1,4,6,13.33
21065,-7,0,2,7,5.75
21066,12,0,2,4,4.16
21067,126,0,3,6,1.83
21068,57,0,4,5,7.33
21069,-101,1,3,7,24.25
21070,349,0,3,9,6.33
21071,363,0,6,9,5.91
21072,-6,1,4,3,4.66
21073,-47,0,2,5,12.41
21074,18,0,2,3,3.41
21075,-136,0,4,3,15.33
21076,19,0,6,5,6.75
21077,-55,1,4,5,3.75
21078,-32,0,3,6,6.08
21079,53,0,3,2,3.66
21080,-22,0,2,7,7.5
21081,267,0,4,6,12.41
21082,400,0,5,6,9.83
21083,-126,1,2,6,3.41
21084,414,0,4,9,8.5
21085,163,0,4,4,21.58
21086,-31,0,2,3,0.25
21087,-31,0,3,5,22.33
21088,-89,0,3,6,8.75
21089,-27,0,2,3,8.16
21090,16,0,3,1,13.33
21091,544,0,6,6,12.58
21092,119,0,3,3,6
21093,163,0,4,4,6.58
21094,-144,0,6,3,12
21095,8,0,6,3,31.91
21096,21,0,5,6,16.83
21097,22,0,3,7,6.75
21098,-4,0,2,9,3.91
21099,284,0,7,4,16.83
21100,94,0,2,6,14.25
21101,268,0,5,9,10.83
21102,684,0,7,8,18.5
21103,207,0,3,8,19.5
21104,-39,0,7,9,29.08
21105,-29,0,4,6,22
21106,278,0,3,7,11.83
21107,53,0,4,6,0.16
21108,1,0,7,3,24.08
21109,303,0,3,9,15.66
21110,84,0,5,6,14
21111,214,0,6,3,10.91
21112,-35,0,2,6,5.91
21113,481,0,5,9,16.16
21114,-15,0,6,7,7.83
21115,552,0,4,3,2.33
21116,101,0,6,6,2.91
21117,-148,0,3,3,15.16
21118,68,0,5,9,9
21119,57,1,2,9,30.83
21120,-19,0,2,3,1.08
21121,-46,0,5,4,5.75
21122,299,0,3,7,5.08
21123,-32,0,4,8,0.66
21124,5,0,7,5,4.08
21125,-161,0,6,2,7.41
21126,-22,0,4,6,2.41
21127,509,0,2,7,14.58
21128,-9,0,7,4,3.5
21129,94,0,3,9,24.08
21130,-3,0,2,4,14.91
21131,724,0,5,8,28.08
21132,1135,0,4,9,8.66
21133,615,0,3,6,22.16
21134,-103,1,3,1,1.91
21135,-20,0,3,3,2.5
21136,801,0,3,7,7.75
21137,137,0,1,6,5.75
21138,100,0,4,1,14.75
21139,375,0,5,9,31.41
21140,36,0,5,7,9.25
21141,105,0,3,6,9.33
21142,-102,0,3,1,0.58
21143,185,1,3,4,11
21144,-80,0,4,4,5.91
21145,-37,0,3,5,4.66
21146,31,0,6,6,8
21147,27,0,2,8,9.33
21148,-192,1,6,7,5.41
21149,-24,1,4,8,7.33
21150,1347,0,7,1,19.16
21151,-93,1,2,9,0.58
21152,-117,1,4,6,23.66
21153,1242,0,6,6,22.08
21154,219,0,2,3,0.41
21155,1460,1,3,5,16.75
21156,-31,0,1,6,1.75
21157,34,0,3,5,6.83
21158,25,0,3,7,6.75
21159,115,0,1,2,1.33
21160,122,1,3,7,1.91
21161,368,1,2,3,3.58
21162,-64,0,6,1,25.25
21163,38,0,5,4,20.58
21164,-19,0,3,3,7.41
21165,170,1,2,6,10.83
21166,222,0,3,5,12.66
21167,8,0,3,8,1.25
21168,25,0,4,5,9.66
21169,-57,0,2,6,5
21170,-38,1,3,7,6.25
21171,320,0,4,5,16.83
21172,475,0,3,7,5.91
21173,422,1,2,1,3.33
21174,290,0,3,8,4.75
21175,-25,1,3,3,7.25
21176,-19,0,4,8,15.66
21177,-32,0,3,1,8.66
21178,20,1,2,1,3.5
21179,48,0,5,4,17.33
21180,282,0,7,7,24.08
21181,-45,0,3,1,3.75
21182,-46,0,5,6,3.83
21183,-6,0,5,7,9.75
21184,-32,0,5,8,13.16
21185,33,0,5,5,16.91
21186,-33,1,2,1,0.83
21187,-90,0,7,5,23.16
21188,682,0,2,6,10.41
21189,217,0,5,9,16.25
21190,-123,0,1,7,4.66
21191,664,0,3,8,15.33
21192,-36,0,4,3,9.66
21193,303,1,4,6,18.08
21194,-37,1,4,6,1.25
21195,1,0,7,6,22.58
21196,335,0,7,3,29.25
21197,-179,1,2,3,9.5
21198,117,1,3,9,17.58
21199,-22,0,6,3,0.16
21200,177,0,7,1,24.08
21201,-125,0,3,8,16.91
21202,222,0,4,6,4.66
21203,150,0,4,8,28.25
21204,-33,0,7,6,2.83
21205,92,0,7,2,36.83
21206,298,0,6,7,7.08
21207,1055,0,4,9,8.5
21208,-16,0,5,3,14.66
21209,34,0,3,7,12.5
21210,498,0,2,1,1.41
21211,135,0,2,6,5.33
21212,-6,0,4,6,8.5
21213,-110,0,5,7,24.08
21214,217,0,5,9,22.75
21215,-53,0,2,6,3.25
21216,25,0,2,3,0.91
21217,-57,0,6,8,0.16
21218,159,0,4,8,1.08
21219,399,1,4,7,4.83
21220,-10,0,6,6,4.33
21221,276,0,6,6,5.5
21222,-28,0,4,9,8.66
21223,85,1,1,7,4.5
21224,13,0,3,1,2.83
21225,-24,0,2,6,7.25
21226,214,0,5,6,29.41
21227,-105,0,3,1,2.58
21228,89,0,4,8,4.25
21229,2,0,4,9,10.41
21230,336,0,3,6,1.16
21231,149,0,2,6,2.5
21232,-43,0,5,7,3.83
21233,474,0,5,5,7.5
21234,830,0,6,6,6.25
21235,141,0,4,5,16.66
21236,96,0,2,6,4.25
21237,83,0,2,7,7.41
21238,529,1,3,9,2.66
21239,-2,0,5,6,8.41
21240,102,0,4,6,23.75
21241,-45,0,6,7,19.66
21242,310,0,7,9,3
21243,407,0,4,6,20.5
21244,-61,0,3,9,10.75
21245,35,0,7,9,24.08
21246,9,1,4,7,3.41
21247,-8,1,5,3,29.83
21248,105,0,5,4,7.5
21249,1219,0,6,5,7.16
21250,95,0,4,5,11.5
21251,-68,0,1,2,8.83
21252,245,0,5,9,6.75
21253,1697,0,5,6,29.41
21254,472,1,2,6,7.25
21255,256,0,5,6,1.33
21256,300,1,2,8,6.58
21257,363,1,3,9,15.66
21258,208,1,4,6,15.16
21259,586,0,4,7,12.41
21260,12,0,5,9,19.66
21261,100,0,3,7,4.16
21262,15,1,1,7,7.58
21263,262,0,3,6,11.16
21264,-38,0,2,8,3.75
21265,1100,0,7,7,21.41
21266,-94,0,3,8,15.66
21267,49,0,4,6,1
21268,456,0,5,7,25.08
21269,-116,0,2,3,7.08
21270,334,0,5,7,15.5
21271,53,0,3,6,11.16
21272,-32,0,3,6,3.75
21273,482,0,4,7,28.75
21274,-156,0,3,6,2.58
21275,107,0,2,7,0.91
21276,100,0,4,3,30.58
21277,11,0,4,8,15.66
21278,-46,0,5,4,8.41
21279,1,0,4,8,13.25
21280,138,1,4,8,16.66
21281,169,0,6,1,8.75
21282,116,0,2,1,1.25
21283,-128,0,4,7,22.83
21284,1045,0,6,5,9
21285,-33,0,4,7,3.08
21286,-79,0,3,6,7.08
21287,445,0,6,6,32.08
21288,288,0,7,1,15.5
21289,-29,0,5,5,1.41
21290,129,0,6,6,19.08
21291,661,0,6,6,6.75
21292,81,0,4,6,14.25
21293,239,0,3,6,17.08
21294,-95,0,3,7,10.83
21295,65,0,5,7,28.83
21296,45,0,2,4,9.5
21297,223,0,4,1,10.75
